trabalhoCompletoEmCongresso	2011		uMED: Sensibilidade ao Contexto na Medicina Ubíqua	11a Escola Regional de Alto Desempenho (ERAD 2011)	PASQUALIN, D. P. ; VIZZOTTO, J. K. ; LIBRELOTTO, Giovani R. ; BOIS, A. R.	B5	Escola Regional de Alto Desempenho
trabalhoCompletoEmCongresso	2011		Ontologia para o Ambiente Virtual de Aprendizagem Moodle	VI Congresso Ibero-Americano de Telemática	PIOVESAN, S. D. ; AMARAL, E. M. H. ; LIBRELOTTO, Giovani R. ; MEDINA, R. D.	Qualis nao identificado	VI Congresso Ibero-Americano de Telemática
trabalhoCompletoEmCongresso	2011		Anti-cancer barrier during tumor evolution: a study of expression of genome maintenance pathways	7th International Conference of the Brazilian Association for Bioinformatics and Computational Biology	SIMAO, E. ; SINIGAGLIA, M. ; BUGS, C. A. ; CASTRO, M. A. A. ; LIBRELOTTO, Giovani R. ; MOMBACH, J. C. M.	B4	International Conference of the Brazilian Association for Bioinformatics and Computational Biology
trabalhoCompletoEmCongresso	2010		O Processamento de uma Ontologia sobre a Integração de Dados sobre Vias Metabólicas relativas ao Câncer	II Simpósio de Computação Aplicada - SCA 2010	CABRAL, H. C. B. ; LIBRELOTTO, Giovani R. ; SIMAO, E. ; SINIGAGLIA, M. ; CASTRO, M. A. A. ; MOMBACH, J. C. M.	Qualis nao identificado	II Simpósio de Computação Aplicada - SCA 2010
trabalhoCompletoEmCongresso	2010		Extending a Middleware for Pervasive Computing to Programmable Task Management in an Environment of Personalized Clinical Activities	The Fourth International Conference on Mobile Ubiquitous Computing	FERREIRA, G. L. ; LIBRELOTTO, Giovani R. ; AUGUSTIN, I. ; SILVA, F. L. ; MACHADO, A. ; YAMIN, A.	A1	International Conference on Ubiquitous Computing
trabalhoCompletoEmCongresso	2010		Uma Integração de Dados sobre Vias Metabólicas relativas ao Câncer: a ontologia Ontocancro	10ª Conferência da Associação Portuguesa de Sistemas de Informação (CAPSI 2010)	LIBRELOTTO, Giovani R. ; CABRAL, H. C. B. ; PEREIRA, R. T. ; HENRIQUES, Pedro Rangel ; SINIGAGLIA, M. ; CASTRO, M. A. A. ; SIMAO, E. ; MOMBACH, J. C. M.	Qualis nao identificado	10ª Conferência da Associação Portuguesa de Sistemas de Informação (CAPSI 2010)
trabalhoCompletoEmCongresso	2010		Aplicando o OntoHealth na representação de um contexto hospitalar	II Simpósio de Computação Aplicada - SCA 2010	LIBRELOTTO, Giovani R. ; FREITAS, L. O. ; GASSEN, J. B.	Qualis nao identificado	II Simpósio de Computação Aplicada - SCA 2010
trabalhoCompletoEmCongresso	2010		Ferramenta para Definição de Contexto pelo Usuário-Final na Programação de Tarefas Clínicas em um Sistema de Saúde Pervasivo	SBCUP II Simpósio Brasileiro de Computação Ubíqua e Pervasiva	MACHADO, A. ; LIBRELOTTO, Giovani R. ; AUGUSTIN, I.	B5	Simpósio Brasileiro de Computação Ubíqua e Pervasiva
trabalhoCompletoEmCongresso	2010		Ciência do Contexto para Tarefas Clínicas em um Sistema de Saúde Pervasivo	XXXVI Conferência Latino-americana de Informática (XXXVI CLEI)	MACHADO, A. ; VICENTINI, C. ; LIBRELOTTO, Giovani R. ; AUGUSTIN, I.	Qualis nao identificado	XXXVI Conferência Latino-americana de Informática (XXXVI CLEI)
trabalhoCompletoEmCongresso	2010		Simulando o modelo ORCH-OR através de autômatos celulares quânticos	II Simpósio de Computação Aplicada - SCA 2010	MARTINS, M. O. ; VIZZOTTO, J. K. ; LIBRELOTTO, Giovani R.	Qualis nao identificado	II Simpósio de Computação Aplicada - SCA 2010
